Extrinsic ID,Date,Block,Hash,From,To,Value,Result
594579-3,2021-10-31 12:41:54,594579,0x80fda3234a2fb7bdfe3546d2eb08233fdbc5ff3b68ba2f90ede240176e4940a4,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,XwmMoZHVQUX5XXKWC9UQvGQMk3Ji6qVkZevdPLG929MV7si,0.660506,true
594578-2,2021-10-31 12:41:41,594578,0x32c6f93b39c8f9dbdd6c37f138b4fe9c03877484cd1fdd3b76479d74bf8834c6,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,XPYhBCDnCrZTP6Fef22kbgdU587upXze6m6YtjfkDgaYzzW,689.224053,true
594578-3,2021-10-31 12:41:41,594578,0xfd92c2646edad9c9d4fd8c4fbf021f330957a06a57ddb7dafecf579907807af0,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,XnxkVrod6CFdQaEFjGRF5fApYwRDj7j9ukMrqX7AF1WhjWX,0.580097,true
594576-2,2021-10-31 12:40:48,594576,0xb99e28181f105561808117e0460ad24ec8ded2008538aa027fe766e20b254a7f,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,X8YNPQA4aexmUZ4Y2uLvMqZuHzkGZTmPdfDQuap6E6cbNjf,2.847451,true
594575-3,2021-10-31 12:40:36,594575,0x74727d4d617c381c1bf43ef1d2aefb8681626e1b2d92f61559fa9a1577168d3a,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,WiKTG93n71bjpxhSQg6yCqaETvzVSEbeXRx5AkraXBTky4N,0.574353,true
594575-4,2021-10-31 12:40:36,594575,0x30a7e4508378f9141a96f26c3501d49a29ec3cf4c8aed6adb0be5ab138f9c7ce,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,WyxRor4728SBekUxziCA5J4qpv3q3VMRhBpp1i3ZYE58bwY,1.074922,true
594574-2,2021-10-31 12:40:12,594574,0xae4aef55af1f43d316388bb6697ef1641877465370b1254cf23d6b26613d105b,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,be72G9jTE4DQuKAhVrP3tP8PJ2fbKrdGknPTrhNdF4r7yxw,4.929165,true
594572-2,2021-10-31 12:39:41,594572,0xda52edadd7edf812372afc88d05cb88c511b7d74d8ac294c6c6e37b945190e9a,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,bHV7Rd9htiUbxG2jH9skezP5ncQK4wn3QxmKMbCfd5zcrh9,2.123258,true
594572-3,2021-10-31 12:39:41,594572,0x775b28648cda7ab798b12015a44819e4b24be203b1ae508a0beab2ed262a5248,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,bNZtJfGeLYZFzehJKppaAzSf22RxYJZ5KkQryzPy2Z577Bs,0.797431,true
594571-2,2021-10-31 12:39:12,594571,0x5daebedfcb055bfc0a5d03aa1a9d28a1fa84664166fdd4281b69006358b322d5,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,avhutvTqE21c3ygyrc9dAXn48rsVBh93ZfySJJ8VVbTGn5b,0.797431,true
594564-2,2021-10-31 12:37:24,594564,0x6cbd9e5da4ffe67836503d1d7e29d5db39dcbd3d170f4cff477e1b2db0222b42,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,atJtNoSrbaBtGox5U622XWLSnq2ZMJ45eY2q4hNmK4kQH3U,4.347686,true
594563-2,2021-10-31 12:37:02,594563,0x5dc77c7e6edca000f98949ecbee283cc8d95ecec2c55bfefc915009091f05d93,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,ae2fgusxfNQooijaagG4hMFEJdrFkfvke35MEcfQanrAsHJ,35.275195,true
594561-2,2021-10-31 12:36:36,594561,0x4987e8f3a80b56a4c3155a30469579ac437702e0bfa0399ff783e537044f96db,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,ZUM8Qt34q9hjQRk3tNH9uD6mj7dPnTTDeishbbSurabHVjb,0.568955,true
594561-3,2021-10-31 12:36:36,594561,0x3acf22189e7b120fb0e22aab7ccba83db9b871be3ad646c29d5b6df0ee8a986a,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,aJ5D7tnteMf6ARZUP4HBVL6jjEHayeUdndyLkdjLzjFmDVy,0.797431,true
594559-3,2021-10-31 12:36:00,594559,0x04c999f03855df7a9c53e237d483bf4bf4a3fbe2535c1f6c8db6617c0fca91ae,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,ZPNYNYdHtPuUhPcSV1DLDFvW5wyUYJEcrQbEm7n4wUWBi5V,2.392293,true
594558-2,2021-10-31 12:35:48,594558,0x6ccbc16f74c3dcbae67a3ff8a01aedf797389297fdabd04f6182ac27b537cb2d,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,XthLAuegNDcBRue7N95auYLqUTsa4Z95FZhq47etdteFRoe,6.138437,true
594557-2,2021-10-31 12:35:36,594557,0x861e63c69594fdad44a2707c5813f10e28b7b6377704038595ea1e1ad4fb4848,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,XSUR8EwUrgm7ammqb4PFACB55k8ZpzEPbKwm3kyUSYdyCkF,2.601716,true
594549-2,2021-10-31 12:33:36,594549,0x31676f8d3f47cdbbf327b56789efeb327ba84eaf3854fb95fad18ddcc01b2ec0,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,WgGe3K9WrLsq6VCo1c3YfqApVjjTXw6Xr9PAWMBQ4ZtEbVg,0.423904,true
594547-2,2021-10-31 12:33:06,594547,0xde201956e77112622aa6ebcad941e5a6b721cbb92114bb00d0aa9854c0df5427,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,W69UFi539Swc6tb5zmX5qe9tdaw2sB73VxcRVSviL6fCm2g,1.473593,true
594546-2,2021-10-31 12:32:54,594546,0x0442324df47907e482917e74f48e4243b0e4fa71956d9ad7587fd63ed7d3c893,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,W367TqAGGqi4JShM11Ln8XfgBFQZh4rez27xpxC7A9c4jfB,0.797431,true
594545-2,2021-10-31 12:32:42,594545,0xb6046d02737f4fe844b3bf815ccdeb9e8fe6c71494776bf6e8b9a53371f6f8b8,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,VxAxiVjJzGj737cKwj6GLvtn8FyjqZFEy8rMe6BQkoMbAim,7.680889,true
594544-2,2021-10-31 12:32:13,594544,0x1b9c941f6b5b874f73485a4c3280cdf5fd1a9781a45dcd163da8a361497cc392,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,bhUEL2o7enZ9FKAz7FtXfwNJiKetaRMN84B5UfGG4skfmKj,9.301341,true
594543-2,2021-10-31 12:31:54,594543,0x4c36f62b22b6da9850a9ac8c20df0e39e3631f1f998ff1889d187b4100696413,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,bh44dxQ9XzjPY7b62Sc4Ga3btEPspW4BrteC8mnE9gVDBCG,41.271361,true
594542-2,2021-10-31 12:31:42,594542,0x7edd263699ed8b494889259bd4b51b55adacae0366b96f9cef6a6986b240a012,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,bh2LEs6uCqwczn7vmSoe6MtPsyGpbMhSVvzB294T8DtPVAN,1.916442,true
594541-2,2021-10-31 12:31:30,594541,0xd47752a879796774e586ce0a8843090f4b3a67643b48084555346ee653fcf48e,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,bgkjjLVuZSXLnC74vnBod6CYuLENbgPZcL8y8KwcUsxhLYm,1.321747,true
594540-2,2021-10-31 12:31:12,594540,0xc8c2217b5bb2a0c84ec6bcc47fba2e7e9c290760117952ca873ad3760f669928,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,bgUVe2JwqJ1624qoPRWMH1j2J4wcdEzTfci7eK9Q7AwgJtM,11.362465,true
594538-2,2021-10-31 12:30:42,594538,0xcd882c44fd201c23802e5c07ac2180d9fc62129c91a1505b080101bb3c01ee25,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,bcPnVn4AXMxxQCURzYLS7E8C564pKPF8K1upv5FUMhVk16c,3.051144,true
594538-3,2021-10-31 12:30:42,594538,0x2849ec2cad59b45f556810f00caf492e5f5c4bd73a806a9d3a884ae2648b1b12,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,bgMASgs7grDHHLcNtHgd8jhJrraRuzP9hWmLJwz7HJFuBbf,6.437185,true
594536-2,2021-10-31 12:30:12,594536,0x82d43feb45049d06c59d7c4884dc71bb2e3e1f528cc0ccfc374c0d848249f9a8,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,bbw4s227AichUGMnckivsqtz5kdmP8G9m4AAoEAgQyrKtTy,1.354225,true
594536-3,2021-10-31 12:30:12,594536,0x767bb3ac78278b6b6a9f5e9454f2a42298d2252ce8244c826d26b9876244f390,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,bc5WVhbqYRbSs4T2WUgHsKfj2eQMJdDSYnyjV635NR752rV,6.608737,true
594535-2,2021-10-31 12:29:48,594535,0x72dcb01553fff2f5e15a64c561fed2144d738b3de2c019e6ef07d66bdca9508e,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,bbvjNHmVw5mx8wDKgh2n8BZwfSyFntaptdPn2Tai1d9YCLf,36.416025,true
594534-2,2021-10-31 12:28:48,594534,0xd4cf1da6523813aa33536445b1f7001ce06506e3c82d7b9cf37ea35bfde2a909,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,bZYQ6fGz5P8EFE3TAPbHyKCowjV7D6iMM5mdDHfh34FfFK6,1.321747,true
594534-3,2021-10-31 12:28:48,594534,0x2b9e7e9326919f2294766c1a6843e55fe8597931d108102169050ce98c08cb97,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,bbMZpL8m3FZVsvkq8whruYMCRcJmNjPziTp9FEVJrLtH2nT,1.321747,true
594531-2,2021-10-31 12:28:00,594531,0x4dfa90c27adbd6c62380b9b317d3be4dfe9b5bc6cc0c886fe7bf20859c765a5c,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,bZ8dM9sRGemu3bCsTysCcSAPu9S1xDW2hsHaNr7o5waK8bY,9.309667,true
594526-2,2021-10-31 12:26:36,594526,0x9804762a9ef27a3c9fd4d1eced778aa81fc3fc88f99de46925f74304cd45b4d8,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,bYm67SFgMeZYJNp74Q3BtwazatQzWQFBJLhAXpQzYoYRDz4,5.231758,true
594523-2,2021-10-31 12:26:00,594523,0x1e90241bae23861bff80878537ec648379c10a3da296cbfdfa05bf7f83f6d287,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,bX9vwqGNUKEvd2AiFys9pe5HFbEXMgWpo8PCcX5b2LB5aYF,10.029946,true
594522-2,2021-10-31 12:25:48,594522,0x3e211d93615ad9f7980679787ed788f14d36297bb2a6f95c316c3f258f70df86,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,bW52o1dU7eFvhPtzJsNNQuF1TVPyEk3nxX9gKU8Whq2vTyB,1.321747,true
594522-3,2021-10-31 12:25:48,594522,0x537bf6d900682ef1d6e637b25aa92a1a4ab1418e0e23f5d34e963bb4b03efd3c,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,bWXpH6cT6AD2Yz8AzfNbtZWaRn1dWyKt9yABiym8Dm4PCCn,24.679667,true
594522-4,2021-10-31 12:25:48,594522,0xccc09a9898ef607f4f10102da098abc7e20f56a7813a13668b011c55a340c513,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,bWka3iroUPrgPxNAN1QcxtTgWiCs7gFg85QwgHXtB7w7UYY,7.751117,true
594522-5,2021-10-31 12:25:48,594522,0x63b7902db0499cf6fa1cec3c290e229ac284139d950146e43c5273a42610500d,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,bWzQgS5ebDYwsnfJnDNHRSGQqNZCPdPpihhhrAE8dVh3c6i,4.65067,true
594519-2,2021-10-31 12:23:12,594519,0xf914b7274858c3c7dc048f42cb5509cae6dc06f322b6e145eaf987adca090d84,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,bW3WyTYQ5Rrvi5mLqCbL9aLY8MMy4iNCTM2H5ZPJ6QXdm8Y,1.321747,true
594518-4,2021-10-31 12:23:01,594518,0x76ddf8d3189ee0848bc54b31762950627fb2a8ad5230fc58b2f10d4ac22fa5e7,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,bW3M7vuXxohGx1d7LEN6yAvD4ugTDuNoYMEd24peXavSirp,1.88176,true
594516-2,2021-10-31 12:22:24,594516,0x3f54f7d39d0147749da237d59c4dea58a94350ebffff31f475aaf862ab3fb24f,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,bVsRszEJ6UQhq3wTyR6CoSc9EnVXpwBauP59PabbpgK5qsA,73.571806,true
594514-2,2021-10-31 12:22:02,594514,0x3a419e98c13102f47502bf0418732f33b27ac3b10c6e01113116cd9f00b1d012,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,bUW2t8fapZkMoc1apLo1h2oGC43fxnsv6Lwfgqgdye68Zxk,0.97587,true
594513-3,2021-10-31 12:21:49,594513,0xe5d412c003b56f53e8e96cf8caf7aec3d989193633e71dca5ed23203b907918e,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,bUDq6Z1o1hPhzKqDBUUR4j3XKc3HfLzJfFdyfaj6QoELwsN,190.567261,true
594513-4,2021-10-31 12:21:49,594513,0xe509e3e39516a756aa1433fec349639164b245b4cae8f329e977eb0a20036f29,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,bULYjAjDVwAwmbBBkFgnUBXYRKm98LEpKbZ7QtrXJvoWEvN,4.731856,true
594512-2,2021-10-31 12:21:24,594512,0xdeb943a8d9a858cd1ab58bfa84e42e34222e30341adeccaf37e41b14cd397a16,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,bTybxx2k3Y4uN6b3E1PNEwpXQsmB89CWT3AbhbfNCzzLxUg,2.114796,true
594511-2,2021-10-31 12:21:00,594511,0xa177528f115513a3e3bed25135f382bb321859b72dd68d57911d58aa7987c562,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,bTsu9h8wBpmNeBqieyeMjNkVnHQzbnfEKGFEgTLxWTraNfC,132.50809,true
594510-2,2021-10-31 12:20:48,594510,0x015160a7484ba115ea6ca66aa45f1cdc7965c348bea8bfa37e4dc5e3e15a29d9,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,bTeJ5Qydc2C9Q5iKJ5DKcWkMPn2rXATjZHcUVt59xwptA8k,1.550223,true
594508-2,2021-10-31 12:20:18,594508,0xc5cc05640b6a7e9335cdce8856bea942a52b60d7a48957711017a123364bf93a,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,bTMXt97vjoW9nEx8FRPbf6EPa9vUnwra9EjdB3FcjSgV7NY,145.392212,true
594507-2,2021-10-31 12:20:06,594507,0x7b63831f9b60ad0ceb58f23e6f19245eeb156af50ede8b827009e5b0bcb723f5,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,bRjsY1iqbe8K8P3wcNiFbVyPXWHicJXfoyJeJcs3TH99HEN,15.596619,true
594506-2,2021-10-31 12:19:54,594506,0x45c061b03e08e2a55e2e6bb65d22c88a62c79009a0bcb113f3b7959fc1a3b0cd,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,bRBJvMQvXgPBJpNn9pTvkVxYcmLXGaWUNKJ5St3yLs8Mcdt,1.458213,true
594504-2,2021-10-31 12:19:30,594504,0x58e8c48381b8381b2e13ba70d763c365c60495db1c3105eb369148192638b520,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,bQxPxrikKoVbtaH1RUTXAC5uufw3GYoZ7vZxJT5PDDW8wQW,4.65067,true
594503-2,2021-10-31 12:19:18,594503,0xf9f3988d7c202e5f1b3e5d140bbd9f16e5e60be053b6f5ba00d4ad950dd42311,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,bNuxsoTQiErPgoXM6UzhBNa3NeFQbNJggpYGpq7YFTbDKHH,1.321747,true
594501-2,2021-10-31 12:18:54,594501,0xdb4679cdb1e204a886cdb612b7668c5841bad40c40966f50349b0ba92c12b2f1,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,bNpKkUCQpsxEgQ4Bd91gTDXVL5QmdcqueHrm6SHB364L6Zo,3.100447,true
594499-2,2021-10-31 12:18:30,594499,0xa7dea933d698593631577266bb7b509e8a273586b9410af016c5d3438c6e9281,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,bNLDgLhTJfgLreR3URBNwaYuFztzbTygE2JZeDQ7KoPnqgt,3.579875,true
594499-3,2021-10-31 12:18:30,594499,0x0b6479e647006855e65f06de25532b5bdcb0495be780ecbe2f7975b2eb79e8e8,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,bNLUFu1Lk7p3ugFkcvwihm25RpA31uSHUDYqZuEgb4MrB7q,2.088361,true
594498-2,2021-10-31 12:18:12,594498,0x869fd76de6889f81f5cae95b52a8402cc3885b19ba7453978721b16bfe74d067,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,bNG2WqrW8382we7iHoFfBFuuefUMkn9auiRuEYHHwfGQqbM,6.688042,true
594496-2,2021-10-31 12:17:42,594496,0xcc7ffa7a2100e1570c44db2865ec7fecfeaab2ed84eaba8d2d18169e77fa90a2,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,bN11GVXAkw43vs68t6ePJPA3FUKwx5UB88zhnfVVzmsVWG4,3.037618,true
594490-2,2021-10-31 12:16:12,594490,0xbb5684304dcbe58d93322cdb1893ff3b1ac7dc0ef5ae8e0e6692c8ec496134e8,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,bMzk8JW12iwnyQVFEF91SZmCpEMoARTsdzzydHqaaTkziZS,1.053241,true
594489-2,2021-10-31 12:15:54,594489,0xeb0ed19fa04b25629f8eadae3a15d417f93de3c386b0f326f2ba28d7ac29508a,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,bMi1hNtB7euCNNbvrvtLQWJxTHUuSPrzpnFw76pkhGU7JZU,6.608737,true
594488-2,2021-10-31 12:15:42,594488,0x880aadbdb5e2299665dcd8b7168cf7b1541d25de83b69cc5e0fdc3b61aaf847e,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,bMe7xAVsReGSkAPjthde151wZ3EcBtyQUXKPAGYRTf9QbSS,2.643495,true
594486-2,2021-10-31 12:15:12,594486,0xd0532012efecb6ae0ad8fdb907b78b598567fdc60544f4f131c3785b868d129d,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,bLFmXXPBmfTCjyNHyWyHYViBKJb7wYVXoEb8VqGXvWdzp5U,1.321747,true
594485-2,2021-10-31 12:14:54,594485,0x87661cc6148a665820c74b3f1d12242d964cf1dbd821d7d1536b92af18477e81,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,bL1YWTp87zCcCQvDNdg775ZcPmz3dzj79YtGEan2Aeoq3Y1,13.056508,true
594485-3,2021-10-31 12:14:54,594485,0x01d95bec9fc0d1d4c1646e5351163c8324ce75e7bf576478abfd1378e17d21f5,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,bL2CEy21cTPhT5XogKuzZGPXosp53f6YUmetxDf8cHo9ay4,2.641123,true
594484-2,2021-10-31 12:14:36,594484,0xb430243593ad77a69a70c69f685cbf0117d55af6a08d6f99a5741d5f59d6c784,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,bHubqGBatbgEubC3v7LiCNcmp6cMobWJpJXSXk1L7VdHmr8,85.398098,true
594483-2,2021-10-31 12:14:18,594483,0x9be49d4d8818b199b253bcf4771a3508043a26978e929fb5b3eb7978918f85a2,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,bHsYgVwCaBEoaPUWdsafEwi4QDs4bu8awexV9XgKihsZjcv,60.099853,true
594482-2,2021-10-31 12:13:48,594482,0x840188f10f7ff8eadd8c9ba0e8fd8993c2e4151df81c9ec62ac533490b9334d4,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,bFJfPywKeJwiX2m9tjkPKHcVj6r8CZu6y43AYTVcH8pmKwG,26.434948,true
594482-3,2021-10-31 12:13:48,594482,0x450a85d7047ae38a08f3af1903642ac3a59583a96378ad1659b2b0def5c21e36,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,bFbx867ozpfyvAruAu2Sg2zL4AoR5YGBD9fF3WuNW6SJVBE,1.546444,true
594481-2,2021-10-31 12:13:24,594481,0x84a094047f93d6b19ab180a57001f7f98415b031f99f93f6d096af3b2aec3a2e,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,bFDbZvhBn35Asim2Fi5aV8HfCRNwQgDS4Vqf26qCQxcZsjU,26.583344,true
594480-2,2021-10-31 12:12:48,594480,0xb18598f56797f1dda5a71e1066a5eb21e7ccd67e0d61dd901ab266fad5bd6e4e,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,bF52YMAoqXx2c82WjKvfmBKjBU1s2VqeYPcwN66UWaE9Jit,2.643495,true
594479-2,2021-10-31 12:12:36,594479,0x2f615f54ef38147486c2f35b5e3b5af65641848a77ffc61a78aa7f55697c8421,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,bEvKwgVQakqdoCHT2dncrxVc7AZtJKh6eCpLBehKfLmRXib,1.321747,true
594476-2,2021-10-31 12:11:54,594476,0x69e8d728247ba815b813b131df3301feb9fdf30979d367b82268103f2c00d84e,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,bEswZLVkX6pLyMqViD6jwXfRTuxfAYP2sNjpzqEqMANjoZs,33.043684,true
594474-2,2021-10-31 12:11:30,594474,0x1d74534fe40f3f4b6ad2a824856b0035bb945c4f465690e1fadd39e4da0a24b0,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,bEsbEXWYtt2p9fbrwNeZWPzFoxyqbfs2Wq92tzk3cobrmKa,3.875559,true
594471-2,2021-10-31 12:10:54,594471,0x303fdc9dcc542e1a87fa5a962c7cd52e23993422a1ea2367499dea78328a4454,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,bEDpNdhRR7Be4VK459QH8FTYwW7AvxBdbEx5HkTY5A3FBqr,9.518487,true
594469-2,2021-10-31 12:10:24,594469,0x71cccfe9b2e65a3da8b45df2b75cef8604ee6690be2d3d9b54e106507666b094,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,bCe9JkrNwrrQ7HuLKmhBbXvjervLwZSGAwu79ngH7GKXnzR,1.321747,true
594466-3,2021-10-31 12:09:42,594466,0x79c61d1e07e426a0cbe99e734c0bde32f8732a33b202af2c4376121dee4573ca,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,b7YKxJqaedHMS3KmPEUbEAeWocE1CnjFKUHxGAk1ajPEcHM,7.423666,true
594459-2,2021-10-31 12:07:54,594459,0x44ac00277e140a10a233222cfb63c4e54040c6c7b7b3e3ec1eda3bad22efc68a,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,b6WAzvVW3igNUxKgRtQx4E8JLRS9KdJiF5hmZCjckE5xSFP,5.663688,true
594455-2,2021-10-31 12:07:06,594455,0xe286007ed4fc94b015d5d71ef9f7a3471916d463d00937571bf421aed9386854,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,b49pUAMgek5HePmC8dMWCgrhVUFkzKXy6P4UinF9Wnwnwxt,1.550223,true
594453-2,2021-10-31 12:06:36,594453,0x12c85ec65f53b8c194d39b6f80e82371f12c6c6d5ded36885210477e6afa88ee,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,b3xQCk897uZqXud36EunZtzBA44qqUPLsL5RaghNJ4uFeEg,1.998686,true
594449-2,2021-10-31 12:05:48,594449,0xe8d98240754492ed0cddb225087bf16e326d9255dc88765c2061eec53d627d0a,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,b2AGieg2dGxVvFX8uPdJzLoiHHq4Lj8NA3itSHSBLBLFsvo,12.411208,true
594446-2,2021-10-31 12:04:48,594446,0x55d85b3f62ec41f74c19ba6dc5dddfe93c41b696df3c9685b162e744c54ca38c,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,b1y1QJLD2xVPQjYtmPHPA5kcrTh3EDid7j8BZHdPy4jnFjS,9.714843,true
594445-2,2021-10-31 12:04:36,594445,0x458270412d6a17f91f24ac63a8523625e113909ce4e753fe9bc1b2732e43aeaa,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,b1Mq8q3WW22psA7SuMUZAZ5PTBbx5iarGrTJk2Ckzjvo8jT,1.41427,true
594444-2,2021-10-31 12:04:12,594444,0xf294ff3291529eda1a6931d16706e004605710b675752714f41a170a64e88dde,ZtbS4kZo6BjjqSPZLo9eFgy7c5q1qeR6WmNZPDtgRd8isb9,b1J3f4nWceuustcpzBMYN9GBt2wRtTuHiPGZ1gWyttixbuo,1.813761,true
